Product Name,Brand Name,Price,Rating,Reviews,Review Votes
Samsung Galaxy S4 M919 16GB Unlocked GSM 4G LTE 8-Core Smartphone w/ 13MP Camera - White Frost (No Warranty),Samsung,500.0,5,Very happy with move from iphone 4Galaxy S4 was brand new in boximproved battery life to iphone4color and clarity of the display is excellentupgrade to Android 4.3 no problemstransferred simm card from iphone4 to Galaxy S4 and it started right upno problems at allvery pleased with purchase of Galaxy S4,2.0
"Polaroid A4WH 4"" Unlocked Smartphone, No Contract, 4G HSPA+ Dual SIM GSM, Android 4.4 KitKat, One Year Warranty, Retail Packaging ,White",Polaroid,58.99,4,"For the most part it's a good phone, runs fairly fast, keyboard works great, screen is big and clear, speakers with very nice. I really have loved the phone. Except I am very disappointed with the camera. You would think a camera company could put a good camera in their phone (I've owned four of these phones ask the cameras suck!!!)Also customer service is a joke, when I needed My phone replaced due to a problem with the charging, it took almost two months for the phone to be mailed from New York to Idaho!!!!!",1.0
Samsung Galaxy S4 i9505 16GB LTE Unlocked International Version White,Samsung,168.68,2,"Phone appears to work faster than the I9500, all installed applications work, however the headphone port does not work and Samsung refuses to repair a brand new phone because it was not manufactured in the USA. Now I have a new phone with a bad headphone jack? Once again Samsung refuses warranty support. When providing all serial numbers and other reference numbers from the phone, they can not provide a phone number as to where the device can be repaired.",
HTC 1 X Unlocked GSM Android Smartphone with Beats Audio Sound and Front-Facing Speakers - White,HTC,89.99,5,excelente,0.0
"Apple iPhone 5s AT&T Cellphone, 16GB, Gold",Apple,109.99,5,Arrived on time and the phone works perfectly. No complaints!,0.0
Apple iPhone 5 16GB Verizon Wireless CDMA 4G LTE Cell Phone - White,Apple,239.95,5,This was a gift for my husband. Cheaper than at Verizon. I came damaged free and shipped very quickly. I would buy this again. My husband is very happy with this phone (his 1st smartphone). I would buy this again.,0.0
Apple iPhone 5c 8GB Unlocked GSM Smartphone - Green,Apple,115.0,5,Just perfect,0.0
Caterpillar B100 Unlocked GSM Military Grade + IP67 Certified Smartphone - Black,Caterpillar,99.98,5,"Great, no-nonsense phone. Loud ring, loud speaker, sturdy, I love it!",4.0
Apple iPhone 4S 16GB (Black) - Locked to Sprint,Apple,53.0,5,Phone came in and sprint said it couldn't be activated. I called and within 30 minutes got a call back and he has worked with me thru the whole presses to get it activated or replaced. They even set on the phone in 3 way stating to make sure that one way or another they took care of us! I am very pleased with the quick response to my problem and would definitely buy from again!,1.0
Samsung Korea Galaxy Grand II Duos G7102 Black Factory Unlocked Android International Version Phone - Retail Packaging - Black,Samsung Korea,270.0,5,Its a very user friendly and cute phone. I love it.,0.0
"CNPGD® All-in-1 Smartwatch+GSM Watch Cell Phone, with FM, MP3/4, Voice recorder (Black)",CNPGD,29.99,5,"Best tec with the key pad . I personly love it , other then the quid-band service is not ready for US.",0.0
BLU Studio 5.0 C HD Smartphone - Unlocked - Orange,BLU,115.0,5,This purchase was defintely one of the best cellular devices I've purchased. The phone itself work great loads quick and the look of the phone is great! The size is perfec . I love this phone,0.0
LG Neon GT365 Prepaid GoPhone (AT&T),LG,69.99,4,"good phone, doesn't get the clearest of reception but its also an older phone... so I'm happy",0.0
BlackBerry Curve 9300 3G Unlocked GSM Smartphone w/ 2MP Camera - Red,BlackBerry,59.99,5,I received the BB in the expected time and it has worked very well. I have not had any problem with it until now.,0.0
Samsung Galaxy Note 3 N9005 32GB 4G LTE WHITE Unlocked International Version,,313.05,3,"I love Note 3 and nothing to complain about it.The Note 3 I received is not Samsung Factory Unlocked, instead it was a device made for Orange-France (Orange is a mobile network like AT&T here in US) which is unlocked. The device started in French and I had to trip it to English. Inside it had many Orange network apps which I didn't wanted. I couldn't delete many of them.I would have given a 1 star rating since the description of this product didn't say anything about Orange-France and it was a waste of my time in this order also I beard the postal cost to return it back.But I gave 3 stars only because of the cooperation this store provided to ease the return process. They have refunded my money promptly.But I still recommend if you are okay getting a Orange network phone. After all the phone was good, just that I didn't like it as it had inbuilt apps which may not bother others.",1.0
"Apple iPhone 6 64GB Factory Unlocked GSM 4G LTE Smartphone, Silver (Certified Refurbished)",,390.37,2,"This phone wasn't UNLOCKED as it said so i have to pay for my own way to UNLCOCK IT, a very disapointed because i wanted to use it as fast as i had it, i have no trying the phone but whe i did i will edit this review.",2.0
"Samsung Solstice A887 Unlocked Phone with Touch Screen, 3G Support, 2MP Camera and GPS - No Warranty - Black",Samsung,24.99,1,This phone please don't try it the price is not worth it. Eevery ten mintues the battery dies and you have to full charge your phone. If they could find a way to make the battey life live longer this would be a great cheat phone.,0.0
Nokia Lumia 820 8GB GSM 4G LTE Windows 8 Smartphone - Black - AT&T - No Warranty,Nokia,99.99,5,"I bought this cell phone to bring it to Ecuador. It was connected with the local network with zero problems. The internet also works. No issues whatsoever. Mango Wireless was the seller and I am impressed with their customer service, the contacted me as soon as the item was deliver to make themselves available if the phone presented any problems. I give the product and the seller 5 stars.",1.0
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,224.77,1,"Do not buy this phone. It is USELESS I REPEAT IT IS USELESS. The screen does not work. These people sell BASURAR on amazon. I don't know y amazon grants them the permission to sell cheap, useless and garbage product on their site.",4.0
"Motorola RAZR V3 Unlocked Phone with Camera, and Video Player--U.S. Version with Warranty (Blue)",Motorola,134.1,4,"Great while it lasted,but now moving on to a Smart phone,sorry",0.0
"BLU Studio X8 HD - 5.0"" GSM Unlocked Smartphone -White",,49.99,5,"Love it. Beautiful display. BLU IS A GOOD COMPANY,THAT MAKES GOOD PHONE'S. RUNS SMOOTH.",1.0
LG Optimus G Pro E980 32GB Unlocked GSM 4G LTE Android Phone - Black,LG,105.0,5,very good product,0.0
LG G2 D800 32GB Unlocked GSM 4G LTE 2.26 GHz Quad-Core Android Smartphone with 13 MP Camera (White),LG,199.99,5,"I am in love with this phone for the price between 200 _ 300 $ I find this to be the best, g3 is to big for hands, it has amazing battery life, the double click feature is awasome.. Would love it more if it had a better front camera than 2.1MP.. have two g2 and one g3 in my family.. My second one was not working properly on the double tap. Closing was fine butit wasnt opening.. Checked online easy solution in the hidden menu option..love it..",0.0
Samsung Galaxy S6 G920F 32GB Factory Unlocked GSM 4G LTE Octa-Core Smartphone - Blue Topaz,Samsung,529.0,1,Bought this phone as an upgrade for my mum as she's not familiar with the newest phones and such. I decided to go for the same one as I have but turns out it was a waste of time and money. Either the charging port is completely defective or the battery is because I cannot charge it at all and it suddenly dies. Not even sure what to do with it at this point.,0.0
BLU Studio XL Android Smartphone - GSM Unlocked - White,BLU,99.99,5,"Beautiful phone, preloaded with Google app. Price is exceptional great. I had already purchased another one. Plan start $20 and up, no expensive contract.",16.0
Samsung Exhilarate I577 4G LTE Unlocked GSM Dual-Core Android Smartphone - Black,Samssung,149.99,3,"Old system , can't install some apps, upgrade to ice cream no longer supported by Samsung. If just need basic phone, ok.!",1.0
"RCA M1 4.0 Unlocked Cell Phone, Dual SIM, 5MP Camera, Android 4.4, 1.3GHz (White)",RCA,159.99,5,excellent buy,0.0
OtterBox 'Defender Series' Protective Case for Samsung Galaxy S5 (all versions) + Belt-Clip/Holster - Deep Water Blue/White,OtterBox,16.9,5,Everything I expected,0.0
Huawei U8833/Y300 Android 4.1 Dual Core 1.0GHz 4.0 inch WVGA,,99.0,5,excelent,0.0
HTC One X+ 4G 64GB Unlocked GSM 4.7-inch Smartphone w/ Beats Audio - Black,HTC,99.0,5,"The phone works really good. A lot of space to install any app you like. Works really fast, the camera works better than my Olimpus Camera (it has like 6 years of something, but still the camera in the phone take great pictures). And 100 dollars cheaper than the Samsung S3.",0.0
"Apple iPhone 5c A1532, 8 GB, Factory Unlocked (Pink)",Apple,159.99,1,"This phone has given me trouble since the very beginning. First the audio had a great amount of static, that problem was partially resolved after a couple of resets. Then the dropped calls started happening, I live in the heart of the city and have never had carrier-related issues with dropped calls. Then finally a few days ago, screen went completely dead. Now, I am back to using an older phone and I have no idea what to do with the phone I purchased. I have never owned an iPhone with so many issues. The earphones fell apart within a couple of days. The box that it came in seemed a bit shady, I am really not sure if the merchandise I received is actually a true out of the box Apple product.",1.0
Motorola Moto E (1st Generation) - Black - 4 GB - US GSM Unlocked Phone,Motorola,89.99,5,"Fast shipping, great phone!",0.0
Apple iPhone 5c 32GB - Unlocked - (Green),Apple,224.77,5,Phone works great my daughter loves it,0.0
Motorola Moto E (1st Generation) - Black - 4 GB - Global GSM Unlocked Phone,Motorola,109.99,5,"I purchased two of these phones for the express purpose of being our travel phones while outside of the USA. I am a dedicated iPhone user and this was my first android smartphone. It was easy to set up, the resolution is by no means on par with an iPhone but it was fine for what we will use it for. Purchased an international SIM and have already used the phone to call internationally and it worked well. Phone is a global, unlocked phone. The camera is not sharp, but the call quality was good, and the web moves along well on wi-fi (haven't used it on the network yet). For a $60 travel phone, I have no complaints whatsoever.",
"HP Palm Veer 4G P160 Unlocked GSM Phone with QWERTY Keyboard, WebOS, Touchscreen, Wi-Fi and GPS - Black",HP,79.99,4,Great product. Phone came exactly as described and I enjoyed it for the time it lasted. I broke it within a week after a drop to the ground with the screen shattered. Suggest buying a cover for this bad boy. I'm actually ordering another one because I liked the phone alot. Only problem as with any other smartphone is the battery life. Other then that you should buy it.,1.0
Samsung Galaxy S3 Mini GT-i8190 factory Unlocked International Verison No Warranty - BLUE,Samsung,188.99,5,took over a year with the phone ... excellent !,0.0
"Apple iPhone 6S Plus Unlocked Smartphone, 16 GB (Gold)",Apple,639.99,5,Delivery is super fast. Cellphone looks good and pretty. Like it!,2.0
8330 BlackBerry Curve (US Cellular) Titanium Phone,,29.95,1,"I disliked this phone so much as to purchase a Samsung unit. It would turn off the radio function by itself, I missed many calls as the ringer might or might not work. The only thing I could get on the web was the weather channel.",3.0
Otterbox Otterbox Defender Carrying Case for Samsung Galaxy S4 - Retail Packaging - Eden,OtterBox,14.99,3,Product ok. Not really what I expected to receive from description.,0.0
"Samsung N920 Unlocked Galaxy Note 5, GSM 32GB Gold Factory - International Version (Gold)",Samsung,561.5,5,This phone is Amazon came in perfect condition love love love it,0.0
Samsung S5830 Galaxy Ace - Unlocked Phone - Black,Samsung,89.99,5,EXCELLENT ITEM,0.0
Samsung Galaxy Rugby Pro 4G LTE I547 Unlocked Android Ruggedized Smart Phone,,39.99,4,good price but phone can stop when it overheats using the web. not amazons fault. shipping was fast.,0.0
BLU Dash Music JR D390 Unlocked GSM Dual-SIM Android Smartphone - Black/Yellow,BLU,39.0,4,"Excellent choice, good equipment, we recommend purchase.",2.0
Apple iPhone 5s 64GB (Silver) - T-Mobile,Apple,265.0,1,Thieves,0.0
HTC One M7 32GB Unlocked GSM 4G LTE Android Cell Phone - Silver,HTC,133.95,5,"the best ever! i broke it, and I'm going to bought the same! recomended!",1.0
"BlackBerry 8520OEMRED Gemini 8520 Unlocked Phone with 2 MP Camera, Bluetooth, Wi-Fi--International Version (Red)",BlackBerry,39.99,1,"I bought this phone for my wife thinking it was a good buy I knew that the phone was not new needless to say I did not know that the phone was so used that the charging port was not working the phone kept overheating i bought extra batteries just to keep it working it always shuts off after just 1 call... these people are frauds they are selling things that are not in GOOD WORKING CONDITION ....I want my money back but cant cause the bill was lost, AMAZON needs to remove them, I am very disappointed with this buyer...money wasted on a blackberry 8520 curve that could have gone to another seller..NOTE:if you are looking for a GOOD USED reasonable price phone go to Unlocked Cellular Phone store @amazon they are reliable and their phones works....As for UnlockedCellPhoneKings they will never never ever get me to purchase any thing from them again......Wish I could get a refund back (know I won't) you are not trustworthy, your goods are not good, I cannot stress how much I HATE this product.People PLEASE BE AWARE OF THIS BUYER",0.0
Samsung Galaxy S5 Active G870a 16GB Unlocked GSM Extremely Durable Smartphone w/ 16MP Camera - Titanium Gray,Samsung,259.99,5,More phone then I need. Size and quality outstanding.,2.0
OtterBox Rugged Original Case w/ 3-Layer Proection for Apple iPhone 5/5S/SE (Defender Series) - AP Pink,OtterBox,29.95,5,"I purchased this after I dropped my phone and shattered the screen. I had the screen repaired and though I am usually extremely careful with my phone, I wasn't going to take a chance of it happening again. This case was priced very competitively and arrived very quickly. I am very pleased with my purchase.",1.0
"Sony Xperia XA unlocked smartphone,16GB Black (US Warranty)",,249.99,3,Value for money.... But not a great phone if u r looking for a phone with a great camera....,0.0
HTC Vivid X710a 16GB Unlocked GSM Android Dual-Core Smartphone - White (No Warranty),HTC,97.99,5,"The phone is amazing I had one before and completely killed it by dropping it so many times, so i already knew this was going to be a great phone. I have had an adroid phone of some sort for the last three years and HTC has always been the best for me.",2.0
Blackberry Porsche Design P'9982 64gb Factory Unlocked in Silver / Dark Platinum P9982 Luxury Mobile Smart Phone Genuine (4g Lte 1800/2600/900/800) - International Version No Warranty,,407.86,5,I love it....I love the packaging...am enjoying my new phone...tanks,3.0
LG Nexus 5X Unlocked Smartphone - Mint 32GB (U.S. Warranty),LG,578.0,5,I love this phone. I replaced it Nexus 5 with the Nexus 5X even though there weren't a whole lot of new features is definitely worth it. I wouldn't however recommend you get the 32 gigabyte as the 16 will fill up really fast if you take a lot of photos or videos. The fingerprint on the back is perfect it unlocks quickly every time and I believe it is much better than being on the front.,
"BLU Studio 5.0 C HD Unlocked Cellphone, White",BLU,2000.0,4,Larger than expected but works well.,0.0
CNPGD All-in-1 Watch Cell Phone & Smart Watch Sync to Android IOS Smart Phone (Gold Plus),CNPGD,59.99,4,I really like this watch. I went out and bought a SIM card right away. Used the Bluetooth with my cell. It all works. I think for this money you can't ask for much more. The built in apps are enough for me. The only suggestion I have that would be cool is after you install the .apk on your phone- there should be a better weather push. I want weather updates all the time because here in Germany- it rains without notice and I work indoors with no windows. Maybe I will find another weather app for my phone and see.,6.0
"Samsung Galaxy J5 SM-J500H/DS GSM Factory Unlocked Smartphone, International Version (Gold)",Samsung,169.4,1,The phone is good. The packing was TERRIBLE! A JOKE!!!,0.0
"Samsung Galaxy Note 5 SM-N920A 64GB GSM Unlocked Cellphone, Black",,549.0,5,"Just a fantastic phone. As simple as that.I have used it for a couple of months, and it still blows my mind. Perfect for VR (virtual reality) and works like a charm with Samsung Gear VR. Gets a little hot, though. When used with Samsung Gear VR, that is.Amazon has a fantastic delivery-speed to Norway. Even to the northern part of Norway. And: A customer service that is outstanding.",
"POSH MOBILE TITAN PRO HD ANDROID GSM UNLOCKED DUAL SIM 5.5"" HD SMARTPHONE EXTRA-large HD display, 13MP Camera and 8GB of Storage. 1 Year warranty. (Model#: E550 WHITE)",Posh Mobile,97.99,1,"I can not live in Venezuela to return the phone was damaged and will not operate the touch and here there is not is not achieved help me please,I feel I lost my money and how hard it is to buy a phone nsosotros please help here will repair is not achieved or can send thanks",0.0
"Samsung Galaxy S6 SM-G920F Factory Unlocked Cellphone, International Version, No Warranty 32GB, Gold",Samsung,416.99,5,"Being an Iphone lover, I was bit apprehensive earlier to switch to Samsung for it's hot selling product. After one week of using it, I have completely fallen for this one. It actually justifies of being the 'latest' mobile gadget available in the market and it gives you every bit of it. Few points which make this one a must buy:SUPERB Gaming experience : I just couldn't stop myself from downloading a couple of games and the playing experience has been fantastic.UNBEATABLE Camera : Just give a cluck shot and you will fall for this one.DOESN'T HANG UP: Yes you heard it right,Get ready for a flawless experience.MARVELLOUS looks: This device feels so sleek in hand, for those who want performance and looks, this one is certainly the best steal.",16.0
Apple iPhone 6 Plus 128GB Factory Unlocked GSM 4G LTE Cell Phone - Gold,,699.95,5,"I love my iPhone 6 Plus that I recently purchased. It arrived on time and has been working perfectly. I love the larger size compared to the iPhone 6 . Much easier to read, text, etc.",0.0
Samsung Galaxy S7 Edge G935FD 32GB Dual Sim Factory Unlocked - Titanium Silver,,627.5,5,this is an amazing phone. best i have ever owned.,0.0
Apple iPhone 5s 32GB (Silver) - AT&T,Apple,43.95,5,"Got this for my daughter for her birthday, was listed as good condition but it was practically brand new just didn't have a box. Super fast shipping! Thank you",0.0
LG G3 D855 32GB LTE Unlocked GSM Android Smartphone - Silk White - International Version No Warranty,LG,210.95,5,"Great cellphone, 100% recommended. More for less.",
Samsung Galaxy Note 3 N900 32GB Unlocked GSM 4G LTE Android Smartphone w/ S Pen Stylus - Black,Samsung,249.99,5,Phone works great and is compatible with Straight Talk. This is the best phone Iv'e had and is very durable.,2.0
Apple MF259LL/A - iPhone 4s 8GB / 8MP Camera - Unlocked - Black (Certified Refurbished),,103.94,5,"Item as described, fast shipping, excellent customer service. Highly recommend!",2.0
Nokia Lumia 630 RM-978 4.5 InchFactory Unlocked - International Version No Warranty (Black),Nokia,166.98,4,as expected,0.0
"BlackBerry Classic Factory Unlocked Cellphone, Black",BlackBerry,149.99,2,l am a blackberry fan for a long time but now I don't like their poor performance in the telephone industry. they have lack of apps and instead of adding more features they take off the best feature that no one else ever has which was ON and OFF. That feature let the telephone to become on and off itself at the time you like. Now we have to do it Manually and that is not cool. The other issue blackberry has is that there is no an option to control Device Password and that is very vulnerable to steal. The thief all he has to do is to type wrong passwords only 10 time to own the phone then the security wipe will delete all the data on the device. The only thing good about blackberry is the calendar that you can do with everything you want like everyday 12345 and so on you name it. In this case I am only giving two stars and wishing them good luck.,2.0
Apple iPhone 5s 32GB (Gold) - AT&T,Apple,54.34,5,Great!,0.0
BLU Life XL - LTE Smartphone - GSM Unlocked - 8GB +1GB RAM - Dark Blue,BLU,129.99,1,"the phone does not catch signal, I need a refund please contact me, I need to help me",0.0
Apple iPhone 4S 16GB (Black) - Verizon,Apple,224.77,5,"This iPhone was exactly as depicted. At first I was skeptical buying an iPhone off Amazon but it worked and at a great price. When I went to charge the iPhone it didn't turn on so I contacted the seller and they agreed to take it back. Luckily I tried a different charging cable, the one they provided didn't work.the phone works great",0.0
"Apple iPhone 6 Plus, Silver, 128 GB (Sprint)",,107.98,5,I love my phone it came in perfect condition and there was no problem except with my bank not letting the purchase go through for some time to no fault of this seller anyways great phone great seller wonderful experience thank you,6.0
"Blackberry Bold Touch 9930 Unlocked GSM Phone with OS 7, Touchscreen, QWERTY Keyboard, 5MP Camera, Video, GPS, Wi-Fi, Bluetooth, NFC and microSD Slot - Black",Blackberry,103.6,4,Exelen,0.0
"Samsung Galaxy S7 Edge Duos SM-G935FD 32GB Dual SIM Factory Unlocked GSM Smartphone - International Version, No Warranty (Titanium Silver)",Samsung,590.49,5,Excelent!! The box was sealed really new in perfect condition. Congratulation!!,0.0
LG V20 H990DS 64GB 5.7-Inch 16MP + 8MP 4G LTE Dual SIM FACTORY UNLOCKED - International Stock No Warranty (TITAN),LG,739.5,5,If youre looking for note 7 or ur old phone replacement .this is the right phone . this phone is lit!,2.0
Samsung Galaxy S7 G930F 32GB Factory Unlocked GSM Smartphone International Version (Black) - NO WARRANTY,Samsung,514.99,5,Great,0.0
"Apple iPhone 5s AT&T Cellphone, 16GB, Silver",Apple,139.95,5,Arrived and Functions as described. Very prompt shipping.,0.0
Nokia Lumia 920 32GB Unlocked GSM Windows 8 Smartphone w/ Carl Zeiss Optics Camera - Yellow,Nokia,99.99,2,It came without an instruction manual. I'm not familiar with this type phone so I'm learning by trial and error. A manual would have been extremely helpful. I'm currently looking for a tutorial.,0.0
OtterBox 'Defender' Case for Samsung Galaxy S5 (all models) + Belt-Clip/Holster - Deep Water Blue/White,OtterBox,14.99,5,Fits the Galaxy s5 perfectly,0.0
BLU Studio 7.0 II -Unlocked Smartphone - US GSM - Grey,BLU,71.05,3,"Will not recommended these products to anyone! I brought two of these phones for Christmas. One for my sister and, one for myself. The phones were delivered pretty quickly. They seemed to be just what I was looking for. Upon turning the phone on, I noticed that it was very slow. My sister was happy to receive this phone because her other phone was just stolen from her on, a day before Christmas eve. Setting up the phone was pretty easy, however when typing it would type in words that you didn't type in. It needed a sim card so, my sister call for a sim card from her carrier (straight talk). The first card didn't work so she called for another card. The card they sent to her again, wouldn't work either. Now here we are, stuck with a phlet that will not work with a sim card! I also brought the cases for them. They were large and did not line up with the camera hole. Not happy, not pleased at all with either product! We're just using it for a tablet.",2.0
"BLU WIN HD LTE - 5.0"" Windows Smartphone -GSM Unlocked - Grey",BLU,99.89,1,This phone is false advertised it doesn't work with at&t tried multiple sim cards phone will connect to service for 2 min then disconnect and say no Service available the phone also has no removable battery,0.0
Sony Ericsson Xperia Play R800i Unlocked Phone and Gaming Device with Android OS and Slide-Out Gamepad,Sony Ericsson,83.88,5,"The product is awesome I have installed all my retro emulators (snes, n64,nes, ps1) and they run great.I'm extremely happy of being able to play megaman x in my cellphone :)",0.0
Nokia Lumia 928 32GB Unlocked GSM 4G LTE Windows Smartphone w/ 8MP Carl Zeiss Optics Camera - Black,Nokia,138.4,5,"Checked the lifetime counter by calling ##634#, showed 0. Therefore, the phone is new as described, hope to do the business with this seller again, highly recommended . . . !",0.0
BLU Vivo Air LTE Factory Unlocked Phone - Retail Packaging - White,BLU,429.99,3,I'm in love with the cellphone but the cover arrived with damages! Don't know how but I do appreciate if someone can help me!!!! It's really necessary to protect the cellular,0.0
"Apple Iphone 4 - 8gb Sprint (CDMA) White, Smartphone, in box with all the accessories, clean esn!!",,,4,Love it.,
LG G2 D800 32GB Unlocked GSM 4G LTE 2.26 GHz Quad-Core Android Smartphone with 13 MP Camera (White),LG,199.99,5,"I purchased this phone for Cricket Wireless and it has been a awesome phone. I had to retire my Galaxy S4 because Cricket Wireless switched over to GSM phones. But I do not miss my Galaxy S4 at all , Lg G2 is very nice phone with allot more space and super fast. It has worked great with Cricket Wireless , totally recomended.",8.0
Apple iPhone 6s 16 GB International Warranty Unlocked Cellphone - Retail Packaging (Space Gray),"Amazon.com, LLC *** KEEP PORules ACTIVE ***",540.0,2,I found it opened box and fingers on screen,4.0
"BLU Dash M - 5.0"" Smartphone - US GSM Unlocked - Black",BLU,69.97,5,Its a relly nice phone I expected less for the price I just wish the battery was a little larger but for the price is good specially when the screen is not a big resolution I recomend this for first phone for a kid is really good,1.0
Otterbox Otterbox Defender Carrying Case for Samsung Galaxy S4 - Retail Packaging - Eden,OtterBox,14.99,4,"Color is much brighter in person than in the photo. It is a bright hot pink. Not what I was expecting, but great quality case!",0.0
Nokia 220 RM-971 Unlocked Cell Phone with 2MP Camera (White),Nokia,179.1,4,Bought for my 85 years old mother in law as a non-touch phone. Works ok for her. Works perfectly in Venezuela,
Blu Dash JR D141W Dual Sim Factory Unlocked Android Smartphone,BLU,40.0,1,Phone stop working,0.0
"Samsung Galaxy J5 SM-J500H/DS GSM Factory Unlocked Smartphone, International Version (White)",Samsung,166.0,5,Exellent product this phone works very well in Venezuela,0.0
Apple iPhone 5c 32GB (Yellow) - Sprint,Apple,233.43,1,"It was advertized as a Sprint phone, but could not be activated by Sprint.",0.0
Posh Mobile Orion S450 Android Smartphone Unlocked GSM Worldwide Dual SIM - Black,Posh Mobile,114.99,4,to me its quality.,0.0
Samsung Galaxy S5 G900A 16GB Unlocked GSM 4G LTE 16MP Camera Smartphone w/ 16MP Camera - Shimmery White (Certified Refurbished),Samsung,228.98,5,Exelent,0.0
"Apple iPhone 6 128GB Factory Unlocked GSM 4G LTE Smartphone, Silver (Certified Refurbished)",,417.35,2,"I wouldn't buy it, I already regret it buying it. I'm not doing this to make them sound bad but my front camera is half broken around the lense and for 3 days in a role my phone goes on vibrate and on silent simultaneously.",0.0
Nokia Lumia 920 32GB Unlocked GSM 4G LTE Windows 8 Smartphone - Red,Nokia,149.35,1,"No different than the old Nokia lumia phone I had. Difficult to use, slow speed!!",0.0
"BLU Studio X8 HD - 5.0"" GSM Unlocked Smartphone -Black",,49.95,5,very good,1.0
BLU Tank II T193 Unlocked GSM Dual-SIM Cell Phone w/ Camera and 1900 mAh Big Battery - Unlocked Cell Phones - Retail Packaging - Black Red,BLU,20.99,5,nice,0.0
BLU Energy X Plus Smartphone - With 4000 mAh Super Battery- US GSM Unlocked - Grey,BLU,139.0,5,"I bought this for my dad and he's been using it for 5 days now, and he loves it! I mostly chose it for the battery life since he always complained about with his last phone. I used it for a short time to test the performance and needless to say, it's zippy. No way as fast as my G4, but it gets the job done. I might even get one for when I go camping or for work. Dual sim is very handy. My dad and I would recommend!",0.0
"Honor 8 Unlocked Phone 32GB, Sapphire Blue (US Warranty)",Huawei,399.0,5,"It is a really nice phone, looks nice, works well. And it is cheap compare to other cell phone",0.0
Apple iPhone 5 32GB Factory Unlocked GSM Cell Phone - Black (Certified Refurbished),Apple,179.99,5,Works very well. No problems whatsoever. I am very happy with my purchase.,0.0
"LG G3 Stylus 3G D690, Dual Sim, 8GB, Unlocked (White) - International Version (No Warranty)",LG,151.86,1,LG is known for good áudio but this phone i perchase is the worst the speaker is hurrible i am só disapointed the speaker sounds só dicstorted its not feeling like my next LG,1.0
Apple iPhone 4S 16GB (Black) - Verizon,Apple,224.77,1,"Phone is not unlocked as sold. Unfortunately as I left for the UK shortly after buying it, I have misssed my return window. Next time I'll set fire to $200 instead. BUYER BEWARE.",0.0
Apple iPhone 5s 16GB (Silver) - T-Mobile,Apple,75.65,5,Nice phone.,0.0
"Samsung Galaxy Exhibit 4G (T-Mobile), t679",Samsung,119.99,1,"I live in Washington State. And, the package started off near Nevada, then California. Someone tell me why it's in Kentucky now! Washington is on the West Coast, not the East Coast.",
Apple iPhone 6 Plus Silver 16GB Unlocked Smartphone (Certified Refurbished),,387.99,5,It worked out very good for me.,0.0
BLU Energy X LTE - 4000 mAh Super Battery - GSM Unlocked - Gold,BLU,124.99,1,Have had several blu phones and loved them. This one is absolutely junk. First I noticed the crapy hard plastic case it comes with. Then I also noticed it came with hard plastic earbuds. All of the other blu phones i have had come with soft rubber cases that are great as well as earbuds with soft plastic tips. now it's not even 3 months old and the screen touch has gone crazy. It selects one spot over an over as long as there is something to be selected. I have tryed several things to fix it but still same issue. Only thing it is good for is my alarm as long as i dont need to change it an the clock on the lock screen.I'll give blu one more shot on the next phone.,0.0
"Samsung Galaxy S5 G900F Unlocked Cellphone, International Version, Retail Packaging, White",Samsung,328.99,4,the power cord is not truly designed for international users; need to buy separate adapters from stores who sell them!,2.0
Apple iPhone 4S 32GB (Black) - AT&T,Apple,209.48,3,"My daughter has literally dozens of cell covers so wanted to stay with the 4S. They usually last just about a year so not very well made. My son's has a OnePlus One and it is much better quality, esp the glass (and the backing is nicer too). And I have a 3 year old Samsung (basic phone, not a smartphone) that is still in decent, useable condition. This has iMessage but other than that, I don't think they are worth it - we're on our 3rd one already",1.0
"HTC One X Unlocked Gsm Phone, 16GB, Gray",HTC,92.99,4,"the phone is good, and have met my demand, looking forward puchase more product in the future, thank you so much",0.0
Samsung Galaxy Note 4 SM-N910H N910 Factory Unlocked International Model (Frost White),Samsung,449.99,5,This is the best cell phone I've ever owned. I'm surprised by the amount of features. Every day I'm finding more very nice features. This is not a phone it's a computer.,0.0
Apple iPhone 5c 8GB GSM Unlocked Smartphone w/ 8MP Camera - Green,Apple,99.98,5,I expected the phone to have scuffs and scratches but the phone is PERFECT its like its brand new out of the box! But I didn't know it didn't come with a SIM card because it wasn't in the description but other than that I'm overly excited and will purchase from this buyer again!,1.0
